fault_bus,fault_type,fault_R_ohm,Va_mag_pu,Va_ang_deg,Vb_mag_pu,Vb_ang_deg,Vc_mag_pu,Vc_ang_deg,Ia_mag_A,Ia_ang_deg,Ib_mag_A,Ib_ang_deg,Ic_mag_A,Ic_ang_deg,rfi_id,monitor_bus,der_pct
182030,LL,0,0.318576,-30.6451,0.309005,-155.2445,1.236396,88.8454,5.9969,-58.0617,6.1,177.1846,18.1742,61.4403,15,181891,0
182030,LL,0,0.050069,-42.2279,0.05054,178.8134,1.306075,89.2909,4473.8662,-70.8014,4701.5371,138.1034,0.0,179.8721,16,255335,0
182030,LL,0,0.000621,-70.8014,0.000653,138.1034,1.311568,89.2458,4473.8662,-70.8014,4701.5371,138.1034,0.0,179.2434,17,182030,0
182030,LL,0,0.068369,-39.1427,0.072002,-179.7446,1.303138,89.3452,6.3251,68.3756,5.7356,53.1066,16.6877,-118.5131,18,182153,0
182030,LL,0,0.068257,-39.0648,0.071988,-179.8502,1.30279,89.3427,6.2646,-112.1821,5.7204,-125.9576,11.9022,61.2638,19,182158,0
182030,LL,0,0.068205,-39.034,0.07199,-179.8965,1.302671,89.3418,1.5662,-112.1471,1.4308,-125.8802,2.9755,61.2978,20,182162,0
182030,3LG,0,0.454331,-26.9907,0.455508,-146.8844,0.454302,93.1091,15.3501,-54.4557,13.7878,-174.5537,18.3189,65.7397,10,189963,0
182030,3LG,0,0.415867,-28.5399,0.417003,-148.416,0.415791,91.5664,7.0482,-56.3876,7.6116,-176.3641,7.0533,63.5006,11,181977,0
182030,3LG,0,0.329407,-32.8696,0.330276,-152.7396,0.329305,87.2307,0.0,57.0548,0.0,-62.67,0.0,177.1892,12,181924,0
182030,3LG,0,0.276253,-37.3435,0.276937,-157.2205,0.276177,82.7458,5118.6524,-85.9072,5127.644,154.1436,5121.0128,34.1092,13,181993,0
182030,3LG,0,0.21085,-42.5641,0.211335,-162.4488,0.210798,77.5131,5130.1689,-86.0207,5139.2019,154.0303,5132.5391,33.996,14,181994,0
182030,3LG,0,0.320682,-33.4893,0.321499,-153.3763,0.320694,86.6083,6.0364,-60.9058,6.3466,179.0521,5.1824,59.3154,15,181891,0
182030,3LG,0,0.054384,-51.6709,0.054495,-171.5864,0.054388,68.3804,5128.316,-86.0234,5136.9426,154.0268,5130.4138,33.9927,16,255335,0
182030,3LG,0,0.000712,-86.0234,0.000714,154.0268,0.000713,33.9927,5128.316,-86.0234,5136.9426,154.0268,5130.4138,33.9927,17,182030,0
182030,3LG,0,0.076295,-48.9742,0.076434,-168.8957,0.076284,71.0704,0.8839,103.3357,0.8933,-16.8878,1.0961,-136.5674,18,182153,0
182030,3LG,0,0.076273,-48.9766,0.076412,-168.898,0.076262,71.0679,0.7877,-76.6938,0.7927,163.0356,0.7881,43.2611,19,182158,0
182030,3LG,0,0.076265,-48.9776,0.076404,-168.8991,0.076254,71.0669,0.197,-76.6658,0.1971,163.3375,0.1971,43.2911,20,182162,0
182153,SLG,0,0.460148,-37.2429,1.192572,-159.969,1.131046,99.288,0.0,52.8712,0.0,-69.9589,0.0,-170.7357,12,181924,0
182153,SLG,0,0.414049,-40.2551,1.21158,-160.622,1.140717,100.2995,2515.4604,-85.2264,63.6732,-95.8883,52.0104,167.7968,13,181993,0
182153,SLG,0,0.363178,-43.491,1.229007,-161.1987,1.149736,101.2549,2531.7709,-85.5947,28.8674,179.6754,25.1226,62.7045,14,181994,0
182153,SLG,0,0.452368,-37.6595,1.193542,-160.1132,1.131503,99.3968,8.5153,-65.0754,21.4417,172.1737,16.6324,71.9916,15,181891,0
182153,SLG,0,0.267074,-48.2219,1.257099,-162.1056,1.165167,102.7676,0.0,42.8284,0.0,-71.1501,0.0,-167.0325,16,255335,0
182153,SLG,0,0.267074,-48.2219,1.257099,-162.1056,1.165167,102.7676,0.0,41.8181,0.0,-72.1239,0.0,-167.2314,17,182030,0
182153,SLG,0,0.00035,-85.7416,1.31543,-163.8927,1.200704,105.7666,2526.6276,94.3543,12.5362,6.5315,14.2069,-119.6642,18,182153,0
182153,SLG,0,0.000318,-115.9727,1.315124,-163.8987,1.200425,105.7689,7.7884,-52.853,11.0479,-170.9492,10.1097,52.5356,19,182158,0
182153,SLG,0,0.000342,-129.0638,1.315027,-163.9013,1.200326,105.7702,1.9473,-52.8302,2.752,-170.4551,2.529,52.5612,20,182162,0
182153,LL,0,0.506218,-35.9574,0.473748,-162.0901,1.194014,89.206,0.0,53.9172,0.0,-72.1254,0.0,179.1826,12,181924,0
182153,LL,0,0.467758,-37.9888,0.434864,-166.4572,1.210577,89.344,3356.8101,-64.115,3668.5989,146.0945,59.8073,154.305,13,181993,0
182153,LL,0,0.4206,-40.4311,0.388159,-170.949,1.225671,89.4902,3368.3347,-64.5119,3686.4334,145.8405,28.4885,62.0314,14,181994,0
182153,LL,0,0.499729,-36.2762,0.46682,-162.7475,1.195138,89.1881,9.4068,-63.6927,9.2154,169.6812,17.5678,61.7831,15,181891,0
182153,LL,0,0.31953,-43.826,0.293926,-177.2183,1.249999,89.7143,0.0,46.5086,0.0,-85.5389,0.0,-179.7985,16,255335,0
182153,LL,0,0.31953,-43.826,0.293926,-177.2183,1.249999,89.7143,0.0,46.1531,0.0,-87.2369,0.0,179.7328,17,182030,0
182153,LL,0,0.000467,-64.3934,0.000512,145.7053,1.300381,90.1292,3364.1446,115.5277,3683.4107,-34.2054,16.3507,-117.4592,18,182153,0
182153,LL,0,0.000346,-56.4199,0.000603,135.8224,1.300041,90.1266,5.7923,-117.5418,5.7828,-117.6117,11.5752,62.4232,19,182158,0
182153,LL,0,0.000293,-51.8966,0.000652,132.8252,1.299925,90.1257,1.4481,-117.508,1.4457,-117.5778,2.8938,62.4571,20,182162,0
182153,3LG,0,0.469179,-43.3639,0.470819,-163.1954,0.468823,76.7585,3913.4444,-78.3876,3924.5557,161.6663,3915.7088,41.6389,13,181993,0
182153,3LG,0,0.423983,-46.8751,0.425385,-166.7144,0.423672,73.2349,3928.4626,-78.6989,3939.6693,161.3552,3930.7512,41.3284,14,181994,0
182153,3LG,0,0.498068,-40.6254,0.499849,-160.4656,0.497838,79.5059,9.3755,-68.0418,9.8674,171.9628,8.0451,52.213,15,181891,0
182153,3LG,0,0.325232,-51.6676,0.326224,-171.5201,0.32502,68.4255,0.0,39.2386,0.0,-80.6007,0.0,158.8164,16,255335,0
182153,3LG,0,0.325232,-51.6676,0.326224,-171.5201,0.32502,68.4255,0.0,38.3363,0.0,-81.5049,0.0,158.4388,17,182030,0
182153,3LG,0,0.000545,-78.6982,0.000547,161.3561,0.000546,41.329,3925.9496,101.3017,3936.0095,-18.6439,3928.1265,-138.671,18,182153,0
182153,3LG,0,0.000545,-78.7006,0.000547,161.3538,0.000545,41.3265,0.0056,-106.424,0.0057,133.3039,0.0056,13.5094,19,182158,0
182153,3LG,0,0.000545,-78.7016,0.000546,161.3528,0.000545,41.3254,0.0014,-106.396,0.0014,133.606,0.0014,13.5394,20,182162,0
182158,SLG,0,0.464035,-39.517,1.198142,-159.8934,1.127926,99.4997,2309.529,-84.5225,62.7596,-95.4174,51.6023,166.6807,13,181993,0
182158,SLG,0,0.417124,-42.092,1.214101,-160.4324,1.135746,100.3976,2327.8322,-84.9712,28.809,179.9377,25.0717,62.459,14,181994,0
182158,SLG,0,0.499075,-37.3651,1.181466,-159.4202,1.119766,98.6527,9.3945,-64.7811,21.2247,172.8667,16.4599,71.2476,15,181891,0
182158,SLG,0,0.328233,-45.4142,1.239798,-161.2817,1.149132,101.8238,0.0,45.7106,0.0,-70.2332,0.0,-168.1302,16,255335,0
182158,SLG,0,0.328233,-45.4142,1.239798,-161.2817,1.149132,101.8238,0.0,44.5977,0.0,-71.2991,0.0,-168.1953,17,182030,0
182158,SLG,0,0.083701,-39.1031,1.2931,-162.9614,1.180051,104.6694,2322.1676,94.9703,12.5509,6.6824,14.1298,-119.9948,18,182153,0
182158,SLG,0,0.000322,-85.1331,1.315776,-163.6353,1.194384,105.7991,2322.1586,-85.0298,11.0625,-170.8277,10.0732,52.4575,19,182158,0
182158,SLG,0,0.000305,-99.1928,1.315679,-163.6378,1.194285,105.8004,1.9381,-52.423,2.7556,-170.3346,2.5199,52.4831,20,182162,0
182158,LL,0,0.51783,-37.4485,0.484943,-165.0387,1.196175,89.349,3055.6171,-63.2364,3357.9803,147.1927,59.0904,154.0949,13,181993,0
182158,LL,0,0.474819,-39.4188,0.441564,-168.6281,1.210043,89.4889,3068.2427,-63.7201,3377.9784,146.8855,28.3715,62.0426,14,181994,0
182158,LL,0,0.382439,-41.9026,0.353777,-173.0996,1.232385,89.7043,0.0,48.6416,0.0,-81.614,0.0,-179.8633,16,255335,0
182158,LL,0,0.382439,-41.9026,0.353777,-173.0996,1.232385,89.7043,0.0,48.0829,0.0,-83.1072,0.0,179.6999,17,182030,0
182158,LL,0,0.091868,-38.0245,0.085845,-163.8172,1.27863,90.1074,3063.4969,116.3211,3373.9687,-33.17,16.2731,-117.362,18,182153,0
182158,LL,0,0.000425,-63.5916,0.000469,146.7324,1.298362,90.2544,3063.4865,-63.6789,3373.9594,146.83,11.5549,62.5518,19,182158,0
182158,LL,0,0.000369,-61.1023,0.000511,141.975,1.298246,90.2534,1.4454,-117.3819,1.4433,-117.4468,2.8887,62.5856,20,182162,0
182158,3LG,0,0.477771,-45.1518,0.479541,-164.9674,0.477314,74.9751,3586.6485,-77.7351,3598.3357,162.3257,3588.8072,42.2957,14,181994,0
182158,3LG,0,0.38697,-48.6446,0.388309,-168.4716,0.386623,71.4677,0.0,42.1682,0.0,-77.7392,0.0,161.7196,16,255335,0
182158,3LG,0,0.38697,-48.6446,0.388309,-168.4716,0.386623,71.4677,0.0,41.3575,0.0,-78.4777,0.0,161.4772,17,182030,0
182158,3LG,0,0.091306,-42.0611,0.091644,-161.8681,0.091206,78.0787,3583.4919,102.2637,3593.6645,-17.6763,3585.478,-137.7058,18,182153,0
182158,3LG,0,0.000498,-77.7363,0.000499,162.3237,0.000498,42.2936,3583.4818,-77.7363,3593.6538,162.3237,3585.225,42.2936,19,182158,0
182158,3LG,0,0.000498,-77.7374,0.000499,162.3227,0.000498,42.2925,0.0013,-105.4246,0.0013,134.5734,0.0013,14.5018,20,182162,0
182162,SLG,0,0.46181,-40.9173,1.20128,-159.8075,1.125036,99.6445,2157.3785,-84.5745,28.801,179.903,25.1863,62.4384,14,181994,0
182162,SLG,0,0.379067,-43.4089,1.224944,-160.6093,1.136845,100.9907,0.0,47.5257,0.0,-69.5213,0.0,-168.9148,16,255335,0
182162,SLG,0,0.379067,-43.4089,1.224944,-160.6093,1.136845,100.9907,0.0,46.5983,0.0,-70.6036,0.0,-169.0028,17,182030,0
182162,SLG,0,0.153125,-37.8072,1.273988,-162.1995,1.164157,103.6908,2151.2884,95.3589,12.5918,6.2311,14.2181,-119.9228,18,182153,0
182162,SLG,0,0.075812,-37.0377,1.294863,-162.84,1.176879,104.7676,2151.1907,-84.6421,11.1155,-171.4958,10.1823,53.1475,19,182158,0
182162,SLG,0,0.000298,-84.7545,1.316326,-163.4712,1.190519,105.8308,2145.9735,-84.7267,2.7582,-170.2596,2.514,52.4394,20,182162,0
182162,LL,0,0.518284,-38.5935,0.48499,-166.7024,1.196855,89.467,2826.607,-63.2149,3123.9401,147.5537,28.4067,61.9586,14,181994,0
182162,LL,0,0.432964,-40.5272,0.402804,-170.0844,1.217515,89.6727,0.0,49.9572,0.0,-78.7661,0.0,180.0,16,255335,0
182162,LL,0,0.432964,-40.5272,0.402804,-170.0844,1.217515,89.6727,0.0,49.4866,0.0,-80.0697,0.0,179.6865,17,182030,0
182162,LL,0,0.165456,-37.0072,0.156123,-161.6665,1.260254,90.0612,2821.4137,116.8274,3119.1468,-32.5121,16.3328,-117.4343,18,182153,0
182162,LL,0,0.081168,-36.4841,0.076933,-160.4107,1.278518,90.2035,2821.3023,-63.1725,3119.0466,147.4871,11.6837,62.4718,19,182158,0
182162,LL,0,0.000391,-63.0799,0.000433,147.3811,1.297301,90.3404,2818.3233,-63.1037,3118.9632,147.4075,2.8858,62.6733,20,182162,0
182162,3LG,0,0.436308,-46.4244,0.437966,-166.2291,0.435819,73.7039,0.0,44.1434,0.0,-75.2661,0.0,164.2132,16,255335,0
182162,3LG,0,0.436308,-46.4244,0.437966,-166.2291,0.435819,73.7039,0.0,43.5876,0.0,-76.2437,0.0,163.7124,17,182030,0
182162,3LG,0,0.16434,-40.3682,0.165005,-160.1527,0.164118,79.7875,3304.9446,102.877,3315.0775,-17.0579,3306.8254,-137.09,18,182153,0
182162,3LG,0,0.080521,-39.4269,0.080853,-159.2084,0.080411,80.7342,3304.8358,-77.1234,3314.9636,162.9417,3306.2746,42.9083,19,182158,0
182162,3LG,0,0.000459,-77.1248,0.00046,162.9403,0.000459,42.9069,3304.36,-77.1248,3314.4837,162.9403,3305.7982,42.9069,20,182162,0
